기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20244,D,발달상권,3120122,강서구청,1827386,857270,970116,180579,347080,412294,304318,244704,338412,496246,373288,209114,202252,294103,252385,255231,258133,258942,257475,260442,268683,268483
20244,D,발달상권,3120123,오류동역,658216,307629,350588,68860,133772,132942,98536,92670,131434,151855,128293,80188,85634,123114,89130,91892,92922,93597,92648,93009,98767,95383
20244,D,발달상권,3120124,개봉동 현대아파트,1208516,567408,641108,219999,111319,178528,208987,187249,302433,293133,228178,140910,151750,227318,167227,167945,166908,169967,168319,169403,181432,184544
20244,D,발달상권,3120125,구로역,719906,364000,355907,80171,97341,144668,135579,120252,141897,123495,158102,112357,115831,134783,75338,104598,104113,104035,104624,106597,101785,94153
20244,D,발달상권,3120126,디지털단지오거리,233323,129308,104015,6163,43054,48040,43758,47114,45193,46156,48026,34333,34957,43727,26126,33969,33657,33319,33563,33355,31546,33914
20244,D,발달상권,3120127,구로구청,643535,308628,334907,71616,117965,138462,110983,96495,108016,170122,136355,79752,74739,100716,81851,93771,93425,93764,93225,92492,88025,88833
20244,D,발달상권,3120128,신도림역,585981,264503,321477,63166,94181,132740,110862,82699,102335,101819,114882,86391,93535,123635,65719,80539,81784,83327,82708,85289,90949,81385
20244,D,발달상권,3120129,구로디지털단지,693954,377234,316720,37848,133847,181181,156683,102182,82212,80643,155008,144437,140959,120545,52363,120298,116024,111817,116456,113799,60763,54794
20244,D,발달상권,3120130,구로디지털단지역,1523162,796599,726564,66283,353235,402992,275893,209406,215354,302457,297994,204027,211859,308241,198584,221607,225053,223100,226949,231820,207352,187282
20244,D,발달상권,3120131,가산디지털단지,1194191,671776,522415,53163,256815,316032,244379,183126,140675,163426,268855,231261,229656,204740,96253,201039,194747,188694,195486,191961,114160,108105
20244,D,발달상권,3120132,독산동,1000658,538388,462270,67767,203481,239295,168787,151316,170011,232337,210612,134556,134484,168168,120499,146060,146611,146579,146604,146098,136434,132272
20244,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),149206,73918,75289,15391,19891,26223,23569,28280,35853,26391,26927,20845,23466,32796,18782,20895,21058,20902,20886,21720,22975,20770
20244,D,발달상권,3120134,구로전화국,733012,366804,366208,46095,125959,146289,123051,122432,169189,157989,147851,99781,102661,134860,89873,106300,106149,106283,106305,106019,101259,100697
20244,D,발달상권,3120135,양평역,431395,211889,219507,44708,82495,100524,80630,59209,63830,70692,99721,81398,74722,67370,37492,69440,67913,67043,68615,68041,45036,45310
20244,D,발달상권,3120136,영등포구청역,1845621,898296,947325,138941,340287,425398,316604,278572,345819,348005,371020,280552,281430,353906,210708,263161,262850,261683,266149,274549,268955,248275
20244,D,발달상권,3120137,문래역(문래로데오거리),37399,17549,19851,5478,4890,6644,7475,5750,7161,7018,7678,5743,5878,7066,4017,5538,5486,5485,5529,5601,5208,4552
20244,D,발달상권,3120138,당산2동(영등포우체국),579357,271420,307937,97913,94490,122932,97361,75476,91187,137984,124464,76149,75669,94664,70427,85423,85292,84087,84926,84472,77862,77295
20244,D,발달상권,3120139,대림3동사거리,779240,383247,395994,81442,89381,128858,131377,146930,201252,200568,159686,94291,93956,130770,99970,110836,110434,110546,110521,109923,111341,115641
20244,D,발달상권,3120140,문래동주민센터,142281,70393,71889,9825,23066,33837,27723,21937,25891,25883,31329,23690,24228,23694,13458,21841,21593,21430,21899,22021,17576,15921
20244,D,발달상권,3120141,영등포청과시장교차로,524897,252693,272204,39438,100207,137759,87345,70156,89992,133767,111999,69714,67494,79015,62906,77685,75862,75368,75927,75178,71979,72901
20244,D,발달상권,3120142,대림역,1845967,904054,941915,108618,239990,316661,330734,369926,480042,303979,359670,254222,274356,414751,238991,261174,259796,258396,256324,261651,269457,279172
20244,D,발달상권,3120143,당산역,1163211,572165,591047,96576,237159,278839,194681,157333,198624,171794,236960,175313,185148,260153,133843,169137,169627,170076,172208,178288,166060,137814
20244,D,발달상권,3120144,영중로,1467831,693578,774254,196892,252466,350884,272371,184663,210555,250575,308399,234055,236259,284507,154034,216605,218099,217905,217629,218412,194245,184936
20244,D,발달상권,3120145,영등포역(영등포),4246724,2142262,2104462,216997,1049758,951699,624569,594533,809169,778853,740937,649727,719299,874109,483799,542408,563070,578856,574295,620599,721131,646365
20244,D,발달상권,3120146,한강성심병원,515288,264891,250398,23700,121246,152412,88781,67949,61200,116265,117244,72211,72171,81363,56034,75340,75557,74874,75902,75280,71349,66986
20244,D,발달상권,3120147,보라매역,985773,475879,509894,144146,174158,188534,156281,142835,179818,216593,204222,128306,126719,183735,126198,141068,140566,140561,141038,140884,139756,141901
20244,D,발달상권,3120148,국회의사당역(국회의사당),448768,240892,207877,19057,71883,120920,109317,73175,54416,39654,105166,99044,99274,78652,26980,69162,67579,70129,69757,70025,54915,47202
20244,D,발달상권,3120149,여의도역(여의도),1710748,919696,791053,116564,294744,459166,416651,252853,170771,149713,373198,370570,376918,329870,110480,281945,278482,272511,283715,281036,177076,135982
20244,D,발달상권,3120150,63빌딩,65345,33906,31439,8476,7129,12257,13675,10839,12968,10884,14709,11935,10849,11111,5858,10084,10104,9901,10168,10060,8317,6712
20244,D,발달상권,3120151,보라매공원,1294736,612083,682652,148125,207666,251056,232836,189275,265778,295615,270464,190694,187147,209122,141695,194478,194179,192328,195076,187304,167276,164096
20244,D,발달상권,3120152,신대방삼거리역,754432,344818,409614,88057,145608,135685,115799,106419,162864,149238,146175,97330,106250,155888,99551,106574,105871,106290,106100,106820,111857,110920
20244,D,발달상권,3120153,노량진역(노량진),1753799,947389,806411,118508,664618,367823,201005,180468,221376,303345,362189,251948,264195,369915,202207,250167,251368,253169,253513,260020,263742,221819
20244,D,발달상권,3120154,장승배기역,515006,235315,279690,89758,80276,79980,84467,70357,110168,86056,103678,75769,82150,106976,60375,74309,74388,73738,74568,74399,73753,69849
20244,D,발달상권,3120155,총신대학교,233076,104788,128289,49586,27624,37464,39897,32474,46031,63275,50857,27298,26486,36035,29126,32513,33015,32992,32690,31796,34178,35892
20244,D,발달상권,3120156,"총신대입구역(이수, 총신대)",3811612,1742455,2069157,545871,630131,663348,615130,546059,811073,660362,710279,536145,587790,837217,479819,534843,541008,543102,536972,564348,566095,525245
20244,D,발달상권,3120157,신림역(신림),4571399,2378764,2192635,241504,1592360,1113401,612623,456368,555142,1081465,880065,534057,562788,883076,629947,614362,627749,639681,628379,644208,713547,703471
20244,D,발달상권,3120158,녹두거리(대학동),723713,403740,319972,54693,231725,141019,92099,82306,121872,164256,143008,92165,95860,132754,95671,102684,103364,104100,103739,103430,103960,102437
20244,D,발달상권,3120159,서울대입구역,3544196,1706338,1837858,259821,1371279,753276,396472,339469,423880,782038,679656,434604,456591,707819,483489,493523,502623,504922,506537,517518,526706,492366
20244,D,발달상권,3120160,사당역(사당),2140613,1052074,1088537,205319,451911,426180,320664,291179,445359,355165,367134,287611,309356,529399,291950,293517,300847,302568,309469,330397,329409,274408
20244,D,발달상권,3120161,방배동가구거리(사당동가구거리),421827,192011,229815,81928,43196,55487,78639,69261,93315,116091,89528,48055,47147,67032,53974,59848,59669,59842,59205,59234,61143,62885
20244,D,발달상권,3120162,방배동카페골목,595379,282745,312634,115444,63635,82520,121892,94894,116995,139308,116656,76497,81156,109738,72026,83831,84322,85246,85011,85200,85919,85848
20244,D,발달상권,3120163,사당역 11번(사당역먹자골목),1445732,643363,802370,270214,180423,212371,230771,202330,349621,431988,303417,155984,152162,215207,186975,203359,204159,204294,205731,205282,210542,212367
20244,D,발달상권,3120164,내방역,1318951,597496,721456,183280,200658,243854,243578,190809,256774,244551,268130,187723,196766,266135,155647,198675,196145,193560,196390,196566,173836,163780
20244,D,발달상권,3120165,서래마을카페거리(서래마을),820714,381910,438803,208344,70117,95511,166669,126109,153966,209558,172928,106957,102277,130703,98292,118325,118603,119066,118603,118580,116013,111525
20244,D,발달상권,3120166,방배역,1163076,544405,618672,197469,181583,197768,200196,166193,219869,212755,231263,179930,181238,228164,129729,174823,175884,171530,175903,171651,152131,141153
20244,D,발달상권,3120167,고속터미널(고속터미널역),714436,313417,401019,141450,98749,105914,132698,108616,127008,74429,128581,125578,144456,174059,67336,96419,98825,100225,101024,107206,112582,98157
20244,D,발달상권,3120168,서울고교교차로,278130,141488,136642,45615,39072,49554,57075,43594,43220,41056,59076,51364,52364,49891,24380,43392,44264,43432,44081,42248,31595,29118
20244,D,발달상권,3120169,서초역,1483586,788054,695532,89483,246717,351491,311632,254372,229889,184177,315316,290444,278360,287586,127703,239643,235340,227479,238297,237363,154527,150937
20244,D,발달상권,3120170,삼호가든사거리,1287530,604318,683213,420942,92839,153576,280490,152751,186934,275094,224483,164569,205023,271576,146785,187276,191188,184441,189981,191617,181041,161987
20244,D,발달상권,3120171,서초3동사거리,1639770,796724,843046,238099,255784,312722,325315,242571,265278,273869,345526,274413,280028,305350,160583,235648,244244,243235,245714,248123,220875,201929
20244,D,발달상권,3120172,교대입구교차로,2012783,1040447,972336,188691,358473,471401,408161,306593,279465,376033,437922,326295,321301,345609,205622,310119,305863,300756,309917,309865,243711,232551
20244,D,발달상권,3120173,교대역(법원.검찰청),4442724,2226369,2216355,406205,760633,927503,869772,704818,773794,580906,932456,812386,797610,907158,412207,694471,694392,674256,699672,704898,512354,462682
20244,D,발달상권,3120174,논현역 5번,323625,168839,154785,28062,50848,73266,69767,49825,51856,72760,69986,46525,48946,51676,33732,48686,48773,47768,49290,49100,42429,37579
20244,D,발달상권,3120175,남부터미널역,1370071,695150,674920,134784,214948,285760,282955,210220,241402,255534,302134,223860,223300,230490,134754,210457,208601,206082,210214,209955,171619,153142
20244,D,발달상권,3120176,논현역 4번,1891178,938738,952440,158627,350509,477508,384739,252605,267191,554802,407754,210187,202840,273450,242143,274514,273101,272068,275161,272988,265690,257657
20244,D,발달상권,3120177,신논현역 1번,1334551,652842,681709,183702,235545,312259,272446,161702,168899,381711,282714,151397,149270,200812,168646,193442,192277,192547,193676,195516,187499,179593
20244,D,발달상권,3120178,신사역,3309328,1642909,1666419,229951,717711,812185,696028,432939,420514,504210,665529,571370,587317,662265,318637,505224,505978,487574,510125,529306,429748,341376
20244,D,발달상권,3120179,양재역,2537020,1256772,1280248,316653,376565,554342,498327,369213,421918,396015,554218,442864,415564,482548,245810,395131,390252,384749,396536,402458,300600,267295
20244,D,발달상권,3120180,양재화물트럭터미널앞,136008,75132,60876,23620,15424,23363,29666,23227,20708,28733,33064,20198,19592,20628,13796,20043,19982,19613,19996,20455,18552,17366
20244,D,발달상권,3120181,교육개발원입구사거리,456904,231381,225523,45387,68186,105428,95753,65730,76419,72749,100106,78135,78363,82895,44658,70800,69559,68483,69495,69014,53946,55607
20244,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",711125,373391,337734,83171,100912,154145,145643,108360,118895,112979,160291,122453,120706,126657,68038,110097,108899,107490,111413,112571,84882,75775
20244,D,발달상권,3120183,양재천카페거리,421491,215099,206392,28095,56910,101085,91564,68178,75659,68064,88124,72065,72375,78409,42456,65048,63660,63776,64541,64239,50657,49570
20244,D,발달상권,3120184,포이사거리(삼호물산),1655366,878072,777295,159219,237824,367157,342207,264651,284309,355085,350604,245179,239180,277617,187702,255169,250038,247702,251955,247327,201694,201480
20244,D,발달상권,3120185,논현역,2501115,1232346,1268770,142174,523104,648703,515908,325369,345856,435322,509040,393966,402778,488700,271310,383959,381404,372600,384669,392163,316103,270216
20244,D,발달상권,3120186,가로수길,2274531,1048103,1226429,238732,489774,519132,446255,279326,301313,339395,403447,384271,411573,496214,239631,328720,336916,332776,339996,354972,314886,266265
20244,D,발달상권,3120187,신논현역,3667490,1791672,1875818,271997,927946,949813,734168,410794,372772,549122,695642,594507,630683,799157,398378,539618,541561,534754,549013,578814,513920,409812
20244,D,발달상권,3120188,압구정역,2141469,941088,1200381,331187,323653,401613,442881,306282,335852,257980,404551,407435,421782,464521,185200,315555,324769,308997,322703,337392,289743,242312
20244,D,발달상권,3120189,강남역,7671468,3824304,3847166,613566,2098327,1993866,1489427,838261,638021,937654,1433333,1402670,1453034,1689503,755276,1186275,1188488,1152196,1192098,1258795,966672,726946
20244,D,발달상권,3120190,강남을지병원,1453630,714512,739117,110018,267523,372728,327252,187516,188593,237308,293270,260775,263582,265686,133009,223212,227751,219424,226918,229842,176381,150101
20244,D,발달상권,3120191,학동역,2317805,1131111,1186693,192013,445581,588763,488151,309033,294262,430139,493472,384319,384467,396636,228772,359202,356385,351709,359179,356171,277455,257703
20244,D,발달상권,3120192,뱅뱅사거리,2277907,1149171,1128737,209909,405893,582936,502843,305387,270938,416729,497248,380858,368251,387704,227117,362065,356967,350730,356070,355044,253201,243829
20244,D,발달상권,3120193,도산공원교차로,764117,367995,396122,52367,144234,194535,177827,99581,95575,93903,150071,152155,150884,152467,64638,116012,119679,115256,120261,122053,93815,77040
20244,D,발달상권,3120194,언주역(차병원),1872966,946087,926880,92707,378850,550518,412244,225691,212956,333545,405231,323070,316418,315653,179051,292544,291606,285019,293464,290213,219712,200406
20244,D,발달상권,3120195,성수대교남단,820281,369012,451270,87754,176557,185547,163207,100908,106307,103440,136930,151456,159152,183800,85504,113289,118880,117932,121294,129451,122502,96935
20244,D,발달상권,3120196,서울세관,842679,423467,419211,81497,143959,202462,193333,112395,109032,164174,178305,136897,134090,140644,88567,131307,132347,129245,132740,131434,97346,88261
20244,D,발달상권,3120197,역삼역,4865237,2651259,2213979,172989,1064245,1451402,1086881,612403,477319,587575,1075130,980061,960203,874461,387807,834136,820938,788794,821411,789853,438391,371714
