기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20244,A,골목상권,3110788,영등포시장역 3번,82,46,36,0,16,19,21,16,10,0,6,11,13,10,6,0,10,8,8,6,4
20244,A,골목상권,3110789,대림성모병원,549,202,347,0,182,133,120,90,24,0,31,45,60,45,21,0,151,88,60,45,3
20244,A,골목상권,3110790,대림1동주민센터,443,195,248,0,75,104,129,102,33,0,15,42,54,51,33,0,60,62,75,51,0
20244,A,골목상권,3110791,신풍역 3번,117,56,61,0,8,27,41,30,11,0,3,12,15,15,11,0,5,15,26,15,0
20244,A,골목상권,3110792,영등포역 2번,534,326,208,0,60,125,143,142,64,0,24,68,87,92,55,0,36,57,56,50,9
20244,A,골목상권,3110793,대림썬프라자,64,24,40,0,22,15,14,10,3,0,4,5,7,5,3,0,18,10,7,5,0
20244,A,골목상권,3110794,영동초등학교,1612,1071,541,0,254,365,391,355,247,0,127,226,272,259,187,0,127,139,119,96,60
20244,A,골목상권,3110795,도림초등학교,100,87,13,0,0,10,25,30,35,0,0,10,19,23,35,0,0,0,6,7,0
20244,A,골목상권,3110796,한림대학교한강성심병원,191,107,84,0,34,47,47,37,26,0,12,26,29,22,18,0,22,21,18,15,8
20244,A,골목상권,3110797,KT대방빌딩,53,34,19,0,2,15,16,12,8,0,1,9,10,7,7,0,1,6,6,5,1
20244,A,골목상권,3110798,신풍역 2번,244,159,85,0,21,61,66,54,42,0,10,39,41,36,33,0,11,22,25,18,9
20244,A,골목상권,3110799,영등포본동주민센터,129,75,54,0,15,31,35,35,13,0,6,16,20,22,11,0,9,15,15,13,2
20244,A,골목상권,3110800,영등포동성당,660,371,289,0,120,164,158,130,88,0,43,92,99,78,59,0,77,72,59,52,29
20244,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),28,18,10,0,2,7,8,6,5,0,1,4,5,4,4,0,1,3,3,2,1
20244,A,골목상권,3110802,신길동홍어거리,475,240,235,0,79,114,124,112,46,0,28,53,61,61,37,0,51,61,63,51,9
20244,A,골목상권,3110803,신길2동우편취급국,528,303,225,0,70,136,142,130,50,0,29,68,82,83,41,0,41,68,60,47,9
20244,A,골목상권,3110804,신풍역 1번,338,225,113,0,26,83,95,75,59,0,13,55,59,50,48,0,13,28,36,25,11
20244,A,골목상권,3110805,신길새마을금고신길4동지점,228,114,114,0,37,55,60,54,22,0,13,25,30,30,16,0,24,30,30,24,6
20244,A,골목상권,3110806,서울시립영등포장애인복지관,196,110,86,0,36,48,47,39,26,0,13,27,29,23,18,0,23,21,18,16,8
20244,A,골목상권,3110807,신길역 3번,108,61,47,0,21,28,25,21,13,0,8,15,17,13,8,0,13,13,8,8,5
20244,A,골목상권,3110808,신길역 1번,156,89,67,0,21,40,41,38,16,0,7,20,24,24,14,0,14,20,17,14,2
20244,A,골목상권,3110809,장훈고등학교,364,210,154,0,50,92,95,89,38,0,20,47,56,57,30,0,30,45,39,32,8
20244,A,골목상권,3110810,영신초등학교,513,212,301,0,93,131,116,97,76,0,23,59,54,38,38,0,70,72,62,59,38
20244,A,골목상권,3110811,보라매역 4번,161,109,52,0,12,40,45,38,26,0,6,26,29,25,23,0,6,14,16,13,3
20244,A,골목상권,3110812,신길6동주민센터,342,224,118,0,32,85,92,76,57,0,16,54,56,52,46,0,16,31,36,24,11
20244,A,골목상권,3110813,보라매역 6번,708,485,223,0,73,148,174,188,125,0,42,99,115,125,104,0,31,49,59,63,21
20244,A,골목상권,3110814,서울지방병무청,1161,730,431,0,146,239,259,314,203,0,74,150,164,190,152,0,72,89,95,124,51
20244,A,골목상권,3110815,공군호텔,1349,675,674,0,214,315,306,297,217,0,72,165,160,147,131,0,142,150,146,150,86
20244,A,골목상권,3110816,대방역 6번,614,398,216,0,74,123,138,170,109,0,39,80,89,106,84,0,35,43,49,64,25
20244,A,골목상권,3110817,대방역 4번,66,29,37,0,11,17,15,14,9,0,3,9,7,5,5,0,8,8,8,9,4
20244,A,골목상권,3110818,신대방역 3번,609,388,221,0,116,195,142,99,57,0,60,126,99,64,39,0,56,69,43,35,18
20244,A,골목상권,3110819,신대방역 4번,2350,1497,853,0,449,755,550,379,217,0,230,487,382,247,151,0,219,268,168,132,66
20244,A,골목상권,3110820,성남고등학교,819,553,266,0,138,219,197,184,81,0,75,152,138,135,53,0,63,67,59,49,28
20244,A,골목상권,3110821,보라매역 2번,1348,870,478,0,239,304,271,314,220,0,167,226,178,178,121,0,72,78,93,136,99
20244,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),105,71,34,0,19,30,24,23,9,0,10,20,17,17,7,0,9,10,7,6,2
20244,A,골목상권,3110823,신대방삼거리역 3번,570,362,208,0,102,122,109,133,104,0,76,93,68,68,57,0,26,29,41,65,47
20244,A,골목상권,3110824,대방역 3번,1091,733,358,0,177,298,259,245,112,0,96,205,182,178,72,0,81,93,77,67,40
20244,A,골목상권,3110825,신대방삼거리역 1번,410,256,154,0,26,83,115,101,85,0,19,66,75,51,45,0,7,17,40,50,40
20244,A,골목상권,3110826,장승배기역 4번,489,281,208,0,27,107,143,124,88,0,14,71,85,62,49,0,13,36,58,62,39
20244,A,골목상권,3110827,NH농협은행 상도동지점,453,281,172,0,48,110,123,118,54,0,23,65,75,89,29,0,25,45,48,29,25
20244,A,골목상권,3110828,노량진역 6번,1832,1111,721,0,298,521,441,395,177,0,160,299,262,273,117,0,138,222,179,122,60
20244,A,골목상권,3110829,장승배기역 5번,189,101,88,0,29,59,49,37,15,0,15,26,23,26,11,0,14,33,26,11,4
20244,A,골목상권,3110830,상도초등학교,216,129,87,0,22,53,60,56,25,0,10,31,36,38,14,0,12,22,24,18,11
20244,A,골목상권,3110831,상도4동주민센터,196,118,78,0,21,47,55,51,22,0,10,27,32,37,12,0,11,20,23,14,10
20244,A,골목상권,3110832,노량진초등학교,322,179,143,0,41,82,82,76,41,0,17,44,48,43,27,0,24,38,34,33,14
20244,A,골목상권,3110833,상도역 2번,169,87,82,0,16,43,46,45,19,0,6,23,24,23,11,0,10,20,22,22,8
20244,A,골목상권,3110834,동작구자원봉사센터,113,64,49,0,14,27,28,28,16,0,6,16,17,15,10,0,8,11,11,13,6
20244,A,골목상권,3110835,상도역 1번,367,213,154,0,58,89,90,81,49,0,25,50,55,50,33,0,33,39,35,31,16
20244,A,골목상권,3110836,상도역 5번,1000,576,424,0,159,247,243,221,130,0,69,135,147,135,90,0,90,112,96,86,40
20244,A,골목상권,3110837,숭실대입구역 1번,802,462,340,0,129,192,196,176,109,0,55,107,119,107,74,0,74,85,77,69,35
20244,A,골목상권,3110838,상도1동주민센터앞,171,98,73,0,27,42,41,38,23,0,12,23,25,23,15,0,15,19,16,15,8
20244,A,골목상권,3110839,숭실대입구역 4번,536,307,229,0,88,130,126,119,73,0,39,72,75,72,49,0,49,58,51,47,24
20244,A,골목상권,3110840,중앙대학교,61,38,23,0,0,15,21,17,8,0,0,9,12,9,8,0,0,6,9,8,0
20244,A,골목상권,3110841,중대부중,5,4,1,0,0,1,3,1,0,0,0,1,2,1,0,0,0,0,1,0,0
20244,A,골목상권,3110842,흑리단길,22,14,8,0,0,5,8,6,3,0,0,3,5,3,3,0,0,2,3,3,0
20244,A,골목상권,3110843,사당5동주민센터,589,324,265,0,66,151,184,143,45,0,29,68,96,86,45,0,37,83,88,57,0
20244,A,골목상권,3110845,사당종합체육관,210,123,87,0,24,47,56,51,32,0,9,25,34,30,25,0,15,22,22,21,7
20244,A,골목상권,3110846,남성역 1번,1000,547,453,0,102,213,278,222,185,0,44,100,136,124,143,0,58,113,142,98,42
20244,A,골목상권,3110847,예술인마을,310,167,143,0,49,80,85,56,40,0,13,39,42,36,37,0,36,41,43,20,3
20244,A,골목상권,3110848,양지어린이공원,328,174,154,0,38,68,85,61,76,0,12,33,39,32,58,0,26,35,46,29,18
20244,A,골목상권,3110849,이수역 10번,904,525,379,0,106,203,248,213,134,0,39,107,151,123,105,0,67,96,97,90,29
20244,A,골목상권,3110850,사당역 10번,808,438,370,0,128,211,222,149,98,0,32,104,112,96,94,0,96,107,110,53,4
20244,A,골목상권,3110851,경문고등학교(동작동성당),129,71,58,0,21,40,37,23,8,0,10,24,22,11,4,0,11,16,15,12,4
20244,A,골목상권,3110852,이수역 9번,337,183,154,0,55,86,95,62,39,0,16,42,49,39,37,0,39,44,46,23,2
20244,A,골목상권,3110853,KT구로지사,218,137,81,0,42,55,54,47,20,0,20,35,34,32,16,0,22,20,20,15,4
20244,A,골목상권,3110854,조원동주민센터,136,86,50,0,27,33,32,30,14,0,11,22,21,21,11,0,16,11,11,9,3
20244,A,골목상권,3110855,신대방역 2번,788,499,289,0,150,196,195,173,74,0,70,127,125,121,56,0,80,69,70,52,18
20244,A,골목상권,3110856,미성초등학교,1001,599,402,0,75,175,247,271,233,0,52,105,138,140,164,0,23,70,109,131,69
20244,A,골목상권,3110857,미성동주민센터,403,250,153,0,29,69,100,110,95,0,23,43,57,58,69,0,6,26,43,52,26
20244,A,골목상권,3110858,신대방역 1번,209,151,58,0,33,62,64,38,12,0,15,44,52,30,10,0,18,18,12,8,2
20244,A,골목상권,3110859,난향초등학교,344,166,178,0,35,79,102,73,55,0,5,36,41,37,47,0,30,43,61,36,8
20244,A,골목상권,3110860,호림박물관(성보고등학교),438,264,174,0,31,77,111,120,99,0,22,48,61,61,72,0,9,29,50,59,27
20244,A,골목상권,3110861,관악구신사동주민센터,1871,1319,552,0,301,561,570,330,109,0,133,388,455,259,84,0,168,173,115,71,25
20244,A,골목상권,3110862,난곡초등학교(난곡동벽화마을),226,132,94,0,9,49,59,78,31,0,2,25,30,46,29,0,7,24,29,32,2
20244,A,골목상권,3110863,난우초등학교,581,349,232,0,38,104,148,161,130,0,27,64,82,83,93,0,11,40,66,78,37
20244,A,골목상권,3110864,신림우방아파트,239,175,64,0,36,77,78,38,10,0,15,54,65,33,8,0,21,23,13,5,2
20244,A,골목상권,3110865,남강고등학교(남강중학교),548,323,225,0,27,111,137,188,85,0,9,60,70,110,74,0,18,51,67,78,11
20244,A,골목상권,3110866,난우중학교,249,147,102,0,8,56,64,90,31,0,0,28,32,56,31,0,8,28,32,34,0
20244,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),274,178,96,0,10,59,79,77,49,0,7,37,51,47,36,0,3,22,28,30,13
20244,A,골목상권,3110868,남부초등학교,382,274,108,0,59,120,115,68,20,0,25,83,94,54,18,0,34,37,21,14,2
20244,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",218,149,69,0,2,22,60,56,78,0,0,12,35,35,67,0,2,10,25,21,11
20244,A,골목상권,3110870,신림주공2단지(광신고등학교),64,37,27,0,4,12,19,20,9,0,1,6,10,11,9,0,3,6,9,9,0
20244,A,골목상권,3110871,신원동주민센터,76,51,25,0,0,18,24,23,11,0,0,12,16,15,8,0,0,6,8,8,3
20244,A,골목상권,3110872,신림초등학교,44,28,16,0,0,12,13,13,6,0,0,7,8,8,5,0,0,5,5,5,1
20244,A,골목상권,3110873,당곡중학교,281,148,133,0,29,68,72,75,37,0,10,35,37,36,30,0,19,33,35,39,7
20244,A,골목상권,3110874,원신초등학교(구세군관악영문교회),193,114,79,0,8,34,63,61,27,0,3,17,33,34,27,0,5,17,30,27,0
20244,A,골목상권,3110875,보라매동주민센터(당곡고등학교),105,54,51,0,13,24,26,28,14,0,4,13,13,13,11,0,9,11,13,15,3
20244,A,골목상권,3110876,서원동주민센터(신관중학교),120,46,74,0,21,27,22,28,22,0,3,10,11,10,12,0,18,17,11,18,10
20244,A,골목상권,3110877,신림역 8번,557,298,259,0,55,92,127,146,137,0,16,45,68,73,96,0,39,47,59,73,41
20244,A,골목상권,3110878,미림여고,97,56,41,0,7,21,29,28,12,0,3,10,15,16,12,0,4,11,14,12,0
20244,A,골목상권,3110879,신림현대아파트,468,270,198,0,40,89,138,131,70,0,17,45,73,73,62,0,23,44,65,58,8
20244,A,골목상권,3110880,신림역 1번,438,172,266,0,80,95,80,102,81,0,14,37,40,36,45,0,66,58,40,66,36
20244,A,골목상권,3110881,구립대학경로당(관악산샘말공원),226,205,21,0,14,64,74,65,9,0,11,53,70,62,9,0,3,11,4,3,0
20244,A,골목상권,3110882,신성초등학교,666,384,282,0,90,122,170,146,138,0,45,65,92,89,93,0,45,57,78,57,45
20244,A,골목상권,3110883,은천초등학교(은천교앞),228,118,110,0,25,52,56,62,33,0,6,26,30,29,27,0,19,26,26,33,6
20244,A,골목상권,3110884,봉천역 4번(봉천110안전센터),581,278,303,0,79,110,122,163,107,0,26,52,63,74,63,0,53,58,59,89,44
20244,A,골목상권,3110885,영락고등학교,367,211,156,0,50,67,91,82,77,0,25,34,51,49,52,0,25,33,40,33,25
20244,A,골목상권,3110886,관악해태어린이공원,237,137,100,0,30,43,61,55,48,0,15,23,33,33,33,0,15,20,28,22,15
20244,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),44,40,4,0,5,11,14,13,1,0,4,10,13,12,1,0,1,1,1,1,0
20244,A,골목상권,3110888,청룡동주민센터,245,133,112,0,39,71,61,56,18,0,13,36,33,38,13,0,26,35,28,18,5
20244,A,골목상권,3110889,봉천역 6번,222,108,114,0,29,41,46,64,42,0,10,19,24,30,25,0,19,22,22,34,17
20244,A,골목상권,3110890,봉천역 1번(관악초등학교),624,345,279,0,101,181,154,144,44,0,38,92,86,95,34,0,63,89,68,49,10
20244,A,골목상권,3110891,구암초등학교,1287,484,803,0,186,227,295,393,186,0,84,118,134,107,41,0,102,109,161,286,145
20244,A,골목상권,3110892,관악구 중앙길,431,195,236,0,35,76,102,137,81,0,11,37,44,64,39,0,24,39,58,73,42
20244,A,골목상권,3110893,관악소방서(문영여고),527,291,236,0,84,152,130,122,39,0,32,77,72,81,29,0,52,75,58,41,10
20244,A,골목상권,3110894,관악동부센트레빌아파트(은천로35라길),60,21,39,0,7,10,14,19,10,0,3,5,6,5,2,0,4,5,8,14,8
20244,A,골목상권,3110895,샤로수길,3561,1965,1596,0,575,1232,762,552,440,0,260,649,396,315,345,0,315,583,366,237,95
20244,A,골목상권,3110896,관악우성아파트,389,219,170,0,59,110,107,75,38,0,27,62,60,42,28,0,32,48,47,33,10
20244,A,골목상권,3110897,서울대입구역 8번,422,236,186,0,59,105,101,99,58,0,28,61,52,51,44,0,31,44,49,48,14
20244,A,골목상권,3110898,청림동주민센터(상도중학교),344,193,151,0,52,114,112,53,13,0,21,64,66,33,9,0,31,50,46,20,4
20244,A,골목상권,3110899,낙성대역 5번(관악중학교),689,386,303,0,99,171,164,159,96,0,48,97,87,82,72,0,51,74,77,77,24
20244,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),817,476,341,0,168,246,211,124,68,0,76,148,127,64,61,0,92,98,84,60,7
20244,A,골목상권,3110901,인헌고등학교(인헌중학교),362,212,150,0,76,112,96,53,25,0,33,69,59,27,24,0,43,43,37,26,1
20244,A,골목상권,3110902,사당역 4번,1640,1111,529,0,272,418,447,326,177,0,152,289,320,220,130,0,120,129,127,106,47
20244,A,골목상권,3110903,방배아이파크아파트,2902,1609,1293,3,547,753,771,518,310,3,187,394,450,337,238,0,360,359,321,181,72
20244,A,골목상권,3110904,이수역 5번,1244,603,641,0,209,322,345,239,129,0,72,144,158,142,87,0,137,178,187,97,42
20244,A,골목상권,3110905,방배노인종합복지관(이수중학교),360,175,185,0,62,93,98,72,35,0,20,42,46,42,25,0,42,51,52,30,10
20244,A,골목상권,3110906,서문여고,854,529,325,0,148,236,212,163,95,0,63,140,143,114,69,0,85,96,69,49,26
20244,A,골목상권,3110907,방배초등학교,2680,1654,1026,0,463,743,668,510,296,0,196,437,452,357,212,0,267,306,216,153,84
20244,A,골목상권,3110908,구반포역,5670,3087,2583,11,936,1869,1616,972,266,7,342,1019,907,608,204,4,594,850,709,364,62
20244,A,골목상권,3110909,남태령역(서울전자고등학교),450,218,232,0,77,115,123,85,50,0,26,52,56,51,33,0,51,63,67,34,17
20244,A,골목상권,3110910,내방역 5번,1361,841,520,0,235,376,338,261,151,0,99,222,229,182,109,0,136,154,109,79,42
20244,A,골목상권,3110911,방배배수지체육공원,1274,835,439,4,202,378,346,207,137,1,103,237,248,143,103,3,99,141,98,64,34
20244,A,골목상권,3110912,방배동사이길,2199,1218,981,3,413,568,586,394,235,3,141,296,342,256,180,0,272,272,244,138,55
20244,A,골목상권,3110913,방현초등학교(방배119안전센터),5183,3394,1789,14,820,1541,1407,845,556,2,417,965,1008,584,418,12,403,576,399,261,138
20244,A,골목상권,3110914,내방역 6번,409,253,156,0,71,114,102,77,45,0,30,67,69,54,33,0,41,47,33,23,12
20244,A,골목상권,3110915,서래초등학교,1227,680,547,1,230,318,327,220,131,1,78,166,191,143,101,0,152,152,136,77,30
20244,A,골목상권,3110916,내방역 4번,5214,3459,1755,9,1035,1608,1273,946,343,9,492,981,938,779,260,0,543,627,335,167,83
20244,A,골목상권,3110917,서초소방서,2855,2518,337,0,285,607,770,1063,130,0,216,504,682,1010,106,0,69,103,88,53,24
20244,A,골목상권,3110918,방배역 3번,916,608,308,1,182,282,226,167,58,1,86,173,166,137,45,0,96,109,60,30,13
20244,A,골목상권,3110919,내방역 8번,1021,632,389,0,177,280,254,198,112,0,76,166,171,138,81,0,101,114,83,60,31
20244,A,골목상권,3110920,방배역 2번(백석예술대학교),1318,864,454,4,208,392,359,214,141,1,106,246,257,148,106,3,102,146,102,66,35
20244,A,골목상권,3110921,서울프랑스학교,952,841,111,0,95,201,257,357,42,0,72,168,228,338,35,0,23,33,29,19,7
20244,A,골목상권,3110922,내방역 1번,568,377,191,0,112,178,139,103,36,0,52,108,103,85,29,0,60,70,36,18,7
20244,A,골목상권,3110923,방배역 1번,272,178,94,1,43,80,74,45,29,0,22,50,53,31,22,1,21,30,21,14,7
20244,A,골목상권,3110924,반포4동주민센터(몽마르뜨공원),1237,1091,146,0,123,264,334,460,56,0,93,219,296,438,45,0,30,45,38,22,11
20244,A,골목상권,3110925,서초중학교,424,253,171,0,72,128,109,79,36,0,30,75,70,52,26,0,42,53,39,27,10
20244,A,골목상권,3110926,신중초등학교,765,454,311,0,131,231,195,142,66,0,56,133,124,94,47,0,75,98,71,48,19
20244,A,골목상권,3110927,잠원역,152,88,64,0,31,44,38,24,15,0,12,26,25,15,10,0,19,18,13,9,5
20244,A,골목상권,3110928,서초우방유쉘아파트,380,227,153,0,67,114,97,69,33,0,29,67,62,45,24,0,38,47,35,24,9
20244,A,골목상권,3110929,남부터미널역 1번,4151,2323,1828,0,872,1077,920,1011,271,0,312,579,532,701,199,0,560,498,388,310,72
20244,A,골목상권,3110930,서초동성당,4767,2667,2100,0,1003,1237,1053,1164,310,0,360,666,610,806,225,0,643,571,443,358,85
20244,A,골목상권,3110931,삼성전자서울R&D(서울우면초등학교),165,108,57,2,40,45,36,26,16,1,20,30,26,18,13,1,20,15,10,8,3
20244,A,골목상권,3110932,서울시인재개발원,1618,908,710,0,341,419,358,396,104,0,123,225,208,276,76,0,218,194,150,120,28
20244,A,골목상권,3110933,한국상담대학원대학교,440,246,194,0,93,114,98,107,28,0,33,61,57,74,21,0,60,53,41,33,7
20244,A,골목상권,3110934,우면주공아파트,681,442,239,4,160,190,158,103,66,2,81,128,111,70,50,2,79,62,47,33,16
20244,A,골목상권,3110935,한전아트센터,2439,1618,821,2,513,804,612,374,134,0,280,542,421,280,95,2,233,262,191,94,39
20244,A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),1292,971,321,0,171,317,363,341,100,0,103,234,279,279,76,0,68,83,84,62,24
20244,A,골목상권,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),295,192,103,2,70,83,67,45,28,1,36,56,47,30,22,1,34,27,20,15,6
20244,A,골목상권,3110938,바우뫼공원,1442,933,509,17,337,398,330,215,145,8,171,268,233,144,109,9,166,130,97,71,36
20244,A,골목상권,3110939,양재역 8번(양재동우체국),6972,4515,2457,67,1636,1937,1588,1046,698,32,830,1302,1122,699,530,35,806,635,466,347,168
20244,A,골목상권,3110940,양재근린공원(양재2동주민센터),1454,1091,363,0,193,357,408,384,112,0,117,262,313,313,86,0,76,95,95,71,26
20244,A,골목상권,3110941,언남고등학교,868,651,217,0,115,212,245,230,66,0,70,156,188,187,50,0,45,56,57,43,16
20244,A,골목상권,3110942,염곡동 구룡사(포이동성당),2939,2211,728,0,386,723,832,775,223,0,233,531,639,636,172,0,153,192,193,139,51
20244,A,골목상권,3110943,법제교육센터(버들어린이공원),1410,1056,354,0,189,344,397,372,108,0,114,252,305,304,81,0,75,92,92,68,27
20244,A,골목상권,3110944,서울나래학교(염곡어린이공원),538,349,189,0,78,112,116,114,118,0,56,80,78,66,69,0,22,32,38,48,49
20244,A,골목상권,3110945,본마을노인복지센터(서초구립내곡도서관),250,162,88,0,37,50,53,54,56,0,26,37,36,31,32,0,11,13,17,23,24
20244,A,골목상권,3110946,청계산원터골,303,226,77,0,40,74,86,80,23,0,24,54,65,65,18,0,16,20,21,15,5
20244,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),479,313,166,0,71,99,99,104,106,0,50,72,69,60,62,0,21,27,30,44,44
20244,A,골목상권,3110948,헌인가구단지,104,68,36,0,15,22,22,22,23,0,11,16,15,13,13,0,4,6,7,9,10
20244,A,골목상권,3110949,한남IC,1630,972,658,0,340,493,417,248,132,0,132,300,279,163,98,0,208,193,138,85,34
20244,A,골목상권,3110950,논현역 7번,591,346,245,0,154,178,126,84,49,0,65,106,85,54,36,0,89,72,41,30,13
20244,A,골목상권,3110951,신사은행나무공원,590,353,237,0,125,180,153,89,43,0,49,109,102,59,34,0,76,71,51,30,9
20244,A,골목상권,3110952,논현목련공원,226,132,94,0,60,67,48,32,19,0,25,40,33,20,14,0,35,27,15,12,5
20244,A,골목상권,3110953,학동근린공원,1573,916,657,0,410,475,333,220,135,0,174,281,223,141,97,0,236,194,110,79,38
20244,A,골목상권,3110954,국기원,645,384,261,0,130,198,166,112,39,0,63,124,109,61,27,0,67,74,57,51,12
20244,A,골목상권,3110955,논현초등학교,1873,1101,772,0,492,567,399,258,157,0,208,337,271,170,115,0,284,230,128,88,42
20244,A,골목상권,3110956,언주역 8번,1131,673,458,0,230,345,295,196,65,0,111,214,193,107,48,0,119,131,102,89,17
20244,A,골목상권,3110957,언북중학교,2925,1875,1050,0,558,855,711,475,326,0,242,511,507,362,253,0,316,344,204,113,73
20244,A,골목상권,3110958,역삼역 4번,1181,700,481,0,241,358,309,207,66,0,115,222,202,113,48,0,126,136,107,94,18
20244,A,골목상권,3110959,신구중학교,689,388,301,2,153,216,158,103,57,0,57,122,106,68,35,2,96,94,52,35,22
20244,A,골목상권,3110960,은광여고,556,393,163,0,96,130,156,140,34,0,48,85,117,115,28,0,48,45,39,25,6
20244,A,골목상권,3110961,언주역 3번,1286,821,465,0,247,375,312,208,144,0,106,224,221,158,112,0,141,151,91,50,32
20244,A,골목상권,3110962,도산공원북측,440,249,191,0,99,138,101,67,35,0,37,78,68,44,22,0,62,60,33,23,13
